Tamanho,AVL_Media,RB_Media,B1_Media,B5_Media,B10_Media
1306,64968.70,38122.40,43758.30,34867.70,32075.40
1307,64956.40,37982.50,43519.90,35131.80,31978.20
1308,65062.50,38152.70,43849.80,35039.10,32100.90
1309,65127.90,38330.80,43657.40,34824.10,32230.10
1310,65237.70,38223.30,43943.60,34911.50,32372.60
1311,65147.40,38279.80,44032.10,34983.40,32134.30
1312,65335.80,38549.80,44392.40,35101.60,32277.00
1313,65517.10,38463.60,44046.50,35285.30,32403.50
1314,65364.10,38368.60,44291.50,35155.00,32406.10
1315,65253.70,38297.30,45085.70,35110.50,32270.50
1316,65594.10,38537.60,44805.70,35125.20,32186.10
1317,65480.30,38451.50,44265.80,35043.60,32378.30
1318,65792.70,38538.80,44515.90,35325.20,32381.50
1319,65610.60,38431.60,44819.90,35435.00,32412.10
1320,65623.80,38575.90,44689.50,35506.60,32375.80
1321,65701.90,38506.80,44554.40,35447.00,32393.60
1322,65897.90,38681.10,44535.50,35612.00,32464.20
1323,65889.60,38587.20,44871.10,35835.70,32463.90
1324,66065.60,38517.10,45093.00,35437.80,32499.40
1325,65990.80,38691.50,45030.50,35956.70,32531.20
1326,66311.40,38750.50,45442.30,35372.20,32715.70
1327,66007.90,38790.40,44655.10,35415.10,32668.70
1328,66301.80,38871.70,44979.80,35567.80,32612.80
1329,66213.50,38839.40,45343.40,35748.00,32648.20
1330,66519.90,38999.20,45101.90,35946.20,32803.10
1331,66397.60,38769.10,44467.00,35675.80,32661.10
1332,66518.30,38931.60,45470.70,35794.10,32604.20
1333,66502.70,38922.50,45331.70,35624.30,32866.20
1334,66587.50,38933.90,45244.30,35587.60,32784.60
1335,66520.50,39054.80,44612.80,35718.00,32876.40
1336,66600.00,39072.70,44539.10,35828.90,33012.70
1337,66670.20,38956.60,45265.20,36019.30,32894.00
1338,66517.60,39177.70,45352.30,36224.80,33025.50
1339,66728.20,39085.50,45128.30,36309.30,33044.60
1340,66939.10,39280.90,45477.30,35954.80,33148.40
1341,66911.70,39212.10,45506.30,35942.60,33055.80
1342,67020.90,39304.00,45166.90,36331.40,33084.40
1343,67081.60,39173.70,45644.50,36023.60,33098.50
1344,67202.40,39198.10,45440.60,36056.20,33192.50
1345,66950.70,39342.50,45862.90,36294.40,33087.20
1346,67091.80,39362.50,45937.70,36210.30,33136.20
1347,67347.70,39326.60,46153.00,36063.80,33200.60
1348,67344.60,39522.10,45896.70,36440.20,33169.10
1349,67277.20,39427.80,46056.10,36243.20,33303.10
1350,67479.50,39665.60,46300.70,36626.70,33416.80
1351,67568.20,39672.30,45421.10,36295.70,33253.80
1352,67588.00,39739.20,46065.30,36285.30,33247.00
1353,67456.50,39507.70,46283.70,36215.60,33361.20
1354,67643.70,39614.50,45872.50,36345.80,33495.40
1355,67779.40,39648.90,45846.10,36302.30,33487.10
1356,67774.10,39565.50,46161.30,36246.60,33434.00
1357,67929.00,39607.60,45723.00,36411.80,33507.20
1358,67873.70,39905.80,46523.40,36743.60,33468.40
1359,67720.00,39691.80,46728.50,36718.20,33616.10
1360,68068.90,39788.40,45672.30,36734.40,33635.80
1361,67972.90,39612.40,46121.70,36798.30,33545.60
1362,68191.00,39736.70,46754.50,36700.50,33510.50
1363,68145.80,39939.50,46089.90,36649.90,33710.40
1364,68188.00,39883.90,46509.60,36772.20,33737.80
1365,68264.10,39925.80,46498.60,37024.50,33775.40
1366,68250.40,40070.40,46729.80,36893.40,33696.20
1367,68330.40,40126.20,46713.60,36932.10,33558.40
1368,68577.60,40125.10,46908.50,36972.20,33851.20
1369,68740.90,40198.00,46175.00,36784.40,34021.40
1370,68654.10,40171.90,46730.20,37087.00,33764.30
1371,68533.80,40279.30,47026.60,36923.00,33935.50
1372,68771.20,40179.50,46107.20,36808.40,33867.50
1373,68608.50,40296.80,46470.00,36981.70,33864.90
1374,68795.10,40419.50,46462.30,36704.60,34100.70
1375,68678.80,40230.60,47220.90,37093.20,33959.20
1376,68666.30,40171.20,47199.50,37032.10,33884.20
1377,68865.60,40264.60,47420.20,37116.90,34093.60
1378,68969.80,40656.00,47246.30,37141.50,33998.40
1379,69030.80,40543.70,46238.10,36715.40,34065.10
1380,69121.50,40467.90,47121.20,37062.60,33997.90
1381,69212.10,40444.20,47480.90,37194.80,33937.70
1382,69283.90,40541.80,47671.90,37536.50,34311.80
1383,69308.70,40569.90,47181.20,37325.80,34208.10
1384,69413.00,40606.80,47035.60,37345.30,34218.10
1385,69439.20,40598.40,47371.70,37567.00,34315.30
1386,69473.50,40542.90,47191.30,37172.00,34242.40
1387,69494.30,40768.60,47769.70,37602.50,34252.40
1388,69635.50,40682.50,47256.00,37445.30,34400.10
1389,69652.90,40747.70,47139.00,37821.00,34358.00
1390,69814.50,40858.50,47194.00,37872.20,34429.10
1391,69706.60,40829.80,47943.60,37673.50,34369.40
1392,69726.60,40765.60,47119.80,37746.30,34449.50
1393,69834.40,40767.50,47129.60,37588.60,34597.90
1394,70053.90,40942.20,46858.70,37788.70,34539.60
1395,69841.90,40774.50,47679.00,37752.40,34298.80
1396,70080.00,40849.00,47842.30,38162.90,34570.10
1397,70054.00,40857.80,47390.00,37853.20,34560.80
1398,70063.40,40853.50,47493.40,37673.80,34479.70
1399,70169.70,40839.50,47615.00,37897.60,34502.20
1400,70253.00,41161.60,48175.20,37993.60,34530.80
1401,70324.00,41157.60,47977.70,37972.80,34579.60
1402,70436.90,41211.40,47720.60,38012.90,34746.60
1403,70445.20,41008.90,47819.90,37903.50,34756.50
1404,70346.10,41162.30,48188.30,37875.50,34826.10
1405,70520.50,41210.50,47560.20,37853.90,34949.70
1406,70785.90,41332.10,47687.60,38048.00,34995.40
1407,70663.70,41466.10,47489.90,38124.10,34834.40
1408,70706.50,41228.90,48553.60,38079.70,34929.40
1409,70780.00,41221.10,47621.90,38279.90,35026.00
1410,70834.00,41428.40,48347.90,38378.80,34825.00
1411,70850.90,41664.60,48853.30,38090.50,34870.00
1412,71058.00,41461.50,48708.10,38466.00,35009.70
1413,71026.20,41366.60,48737.50,38304.20,35001.00
1414,70969.20,41590.90,48176.70,38307.50,34946.60
1415,71089.10,41624.60,48118.20,38317.90,35016.80
1416,71127.20,41463.40,48055.50,38528.40,35000.80
1417,71078.90,41553.10,47858.90,38473.10,35082.20
1418,71350.30,41726.80,48568.90,39014.40,35204.70
1419,71486.30,41731.80,49002.40,38537.50,35141.40
1420,71455.70,41701.20,48484.30,38774.90,35145.50
1421,71515.50,41930.60,47997.20,38399.90,35054.80
1422,71779.40,41791.10,48324.30,38638.40,35201.40
1423,71693.90,41894.30,48993.00,38388.20,35210.90
1424,71535.30,41873.40,48935.10,38446.20,35278.80
1425,71580.70,41949.80,48951.20,38499.70,35284.90
1426,71835.60,41928.40,48748.90,38901.30,35430.10
1427,71901.30,42181.60,48284.70,38469.20,35332.50
1428,71937.10,42025.80,49451.00,38789.10,35330.50
1429,71851.30,41969.20,48579.20,38561.70,35507.50
1430,72012.40,41991.30,48536.60,38539.20,35328.00
1431,71900.50,42026.20,49349.30,38928.50,35580.50
1432,72125.90,41981.40,49410.60,38949.90,35448.10
1433,72074.80,42078.70,48839.60,39121.90,35549.70
1434,72202.50,42196.30,49420.10,38907.50,35664.90
1435,72203.40,42176.70,49376.50,38730.00,35566.40
1436,72367.30,41931.10,49680.80,38938.00,35766.80
1437,72279.60,42316.30,49353.40,38970.50,35589.10
1438,72525.70,42386.90,48977.00,38979.80,35787.20
1439,72379.20,42367.80,49288.20,39335.20,35789.10
1440,72547.90,42264.10,49462.50,39330.00,35692.00
1441,72718.00,42353.50,49645.10,39321.00,35776.00
1442,72544.60,42446.20,50043.90,39372.70,35809.00
1443,72884.60,42608.50,49529.40,39203.20,35789.70
1444,72917.30,42596.40,49019.20,39224.60,35867.90
1445,72940.70,42587.70,49643.30,39219.00,35755.00
1446,72994.10,42501.60,49697.40,39480.30,35831.60
1447,72734.70,42532.10,50065.90,39369.30,35926.30
1448,72909.70,42595.30,49958.40,39723.70,35892.40
1449,73068.90,42721.70,49792.70,39505.60,35876.80
1450,73148.30,42836.70,49236.40,39462.70,36001.60
1451,73112.30,42712.30,49458.80,39630.30,36064.60
1452,73306.30,42791.80,50103.30,39335.20,36169.40
1453,73278.30,42799.10,49787.50,39377.90,36017.80
1454,73358.80,42830.70,50377.20,39762.10,36166.10
1455,73344.70,42771.30,50037.90,39645.60,36119.70
1456,73410.70,42878.70,50001.70,39543.60,36288.20
1457,73396.70,42869.20,49914.20,39940.80,36252.60
1458,73498.50,43016.80,50013.40,39569.40,36316.80
1459,73799.80,43163.00,50174.40,39968.50,36152.40
1460,73608.30,43042.80,50756.30,39631.80,36135.30
1461,73805.30,43278.90,50344.30,39860.10,36325.90
1462,73823.90,43179.20,50331.30,39793.80,36290.30
1463,73938.80,43167.10,50034.90,39770.00,36296.40
1464,73903.00,43001.00,50446.60,39942.20,36401.20
1465,73993.70,43053.00,50332.50,39927.40,36327.70
1466,74022.70,43236.70,51239.20,39861.00,36379.80
1467,74112.30,43179.00,50308.70,39910.10,36466.10
1468,74242.70,43225.90,50618.50,39753.40,36496.30
1469,74167.60,43390.30,51028.10,40045.60,36620.30
1470,74269.80,43279.00,50580.60,40016.30,36500.90
1471,74181.70,43250.50,51122.70,40084.20,36598.40
1472,74440.80,43502.50,50766.60,40472.00,36737.80
1473,74341.10,43391.50,51278.30,40233.80,36610.20
1474,74417.50,43599.70,51067.50,40105.30,36542.00
1475,74553.80,43494.90,50828.70,40194.50,36599.80
1476,74789.00,43737.10,50798.60,40281.70,36712.30
1477,74504.50,43443.60,50617.50,40293.70,36859.90
1478,74677.00,43622.40,51146.20,40049.00,36717.80
1479,74658.50,43508.20,51177.30,40114.50,36906.80
1480,75025.40,43844.70,50397.70,40172.20,36708.20
1481,74907.30,43694.40,50864.80,40397.60,36730.00
1482,74900.10,43740.20,51315.90,40287.20,37049.40
1483,75083.50,43741.20,51398.80,40293.70,36852.80
1484,74990.30,43794.70,50974.90,40507.30,36906.70
1485,75060.90,43720.40,51254.20,40352.50,36983.10
1486,75228.60,43793.30,51268.80,40425.10,36994.50
1487,75095.10,43703.70,51575.90,40689.30,36886.10
1488,75375.10,43996.90,51390.00,40633.00,37057.40
1489,75181.00,43878.00,51586.40,40779.80,37068.80
1490,75459.00,44044.30,51393.50,40314.30,37173.00
1491,75346.60,44175.00,51823.30,40783.80,37098.50
1492,75467.40,43991.60,51298.20,40765.30,37289.30
1493,75516.20,43992.80,51383.40,40531.60,37199.30
1494,75377.10,44092.70,51870.00,40873.60,37252.10
1495,75541.50,44087.30,52024.30,40554.70,37253.30
1496,75681.90,44107.10,51504.10,40611.70,37215.10
1497,75722.30,44098.00,51499.00,40492.60,37265.90
1498,75813.30,44194.60,51549.40,40833.50,37347.00
1499,76058.50,44262.60,50739.20,40891.40,37227.80
1500,76006.20,44379.10,52306.00,41104.60,37497.30
1501,75999.50,44196.40,51517.20,40975.50,37356.60
1502,76054.10,44399.30,51587.90,40958.20,37342.60
1503,76038.80,44294.30,52270.00,41068.20,37468.40
1504,76059.90,44242.40,51695.00,40946.90,37561.60
1505,76238.00,44286.00,51971.30,41240.00,37465.50
1506,76240.20,44524.50,51809.00,40946.70,37549.40
1507,76349.40,44513.60,52244.80,41212.90,37395.00
1508,76445.40,44444.70,52325.70,40990.20,37660.10
1509,76474.20,44607.70,51915.50,41180.10,37709.20
1510,76453.00,44563.00,51762.30,41010.70,37767.70
1511,76684.10,44549.80,52490.60,40976.30,37608.00
1512,76702.20,44741.90,52096.40,41423.50,37596.70
1513,76749.30,44743.20,52144.90,41271.00,37747.30
1514,76863.30,44868.50,52268.90,41375.60,37761.30
1515,76745.80,44858.40,51780.10,41380.90,37654.80
1516,76919.60,44720.80,52263.50,41413.00,37755.10
1517,77052.70,44900.70,51676.40,41363.20,37812.30
1518,76887.50,44965.10,52531.40,41487.90,37934.20
1519,76932.30,44873.10,52958.80,41577.50,37905.70
1520,77225.60,45147.10,52886.90,41567.80,37898.50
1521,77171.30,44714.60,52830.20,41377.10,37797.40
1522,77126.80,44993.50,52217.60,41872.50,37897.60
1523,77218.20,44954.60,52953.20,41585.30,37872.70
1524,77495.00,45114.50,52353.10,41574.00,37997.10
1525,77358.30,44960.70,52450.50,41814.50,38115.20
1526,77545.80,45228.80,51657.90,41466.70,38084.10
1527,77438.20,45061.30,52803.90,41635.60,38106.40
1528,77595.40,45265.90,52297.00,41857.80,38124.20
1529,77595.10,45075.00,53032.00,41454.40,38017.70
1530,77663.20,45406.60,53278.20,41923.30,38162.30
1531,77646.60,45236.40,52829.50,41713.30,38157.80
1532,77825.80,45429.30,52417.10,41859.10,38159.50
1533,77852.90,45432.40,52684.20,42022.40,38218.10
1534,78031.00,45573.80,52189.60,41940.30,38192.40
1535,78093.80,45466.10,53527.30,41751.90,38221.00
1536,78081.00,45345.70,53039.10,41797.20,38250.30
1537,78050.20,45255.00,52854.20,42041.40,38355.80
1538,78318.10,45567.50,52904.70,41913.00,38297.00
1539,78333.30,45632.40,53488.90,41900.80,38468.20
1540,78370.70,45598.80,53052.40,42285.80,38412.50
1541,78342.80,45618.30,53175.70,42118.40,38501.60
1542,78448.70,45595.60,53356.00,42028.50,38480.50
1543,78422.20,45582.60,53895.40,42187.90,38511.00
1544,78532.00,45792.80,53587.10,42260.60,38420.40
1545,78538.30,45912.70,53744.70,42266.00,38491.60
1546,78589.50,45783.10,53470.00,42159.60,38590.60
1547,78795.10,45837.30,53832.40,42357.70,38515.10
1548,78812.10,45744.60,53411.60,42522.70,38741.90
1549,78729.90,45921.30,53874.60,42187.40,38629.30
1550,79017.10,46081.60,53429.50,42437.30,38765.90
1551,78966.30,45845.60,53781.50,42223.10,38609.90
1552,79166.00,45848.10,53290.00,42495.60,38660.50
1553,79039.10,46028.30,53524.00,42444.40,38798.10
1554,79266.40,46170.70,53651.50,42493.00,38909.70
1555,79188.50,46113.60,54046.30,42511.20,38766.10
1556,79186.50,46222.00,54393.90,42696.70,38800.40
1557,79202.80,45866.90,54161.80,42655.50,38830.30
1558,79263.20,46224.70,53915.60,42696.80,38941.50
1559,79333.30,46278.50,54253.60,42528.20,38950.60
1560,79497.60,46314.60,54376.10,42599.30,38923.40
1561,79362.00,46251.40,54378.60,42815.10,38950.50
1562,79393.70,46123.90,54497.60,42758.50,38979.00
1563,79620.50,46469.20,54121.10,42838.50,38939.10
1564,79748.70,46453.50,54751.40,43055.30,39193.70
1565,79722.10,46189.90,54118.70,42782.90,39001.90
1566,79865.40,46480.60,54304.40,42769.50,39092.40
1567,79879.00,46460.10,54282.40,42834.30,39244.90
1568,80004.50,46377.50,54720.70,42988.60,39123.20
1569,79794.90,46498.50,53392.70,43019.10,39119.90
1570,80035.50,46787.30,54017.10,42901.00,39173.30
1571,79960.40,46620.10,54785.60,42889.60,39093.70
1572,80134.40,46495.70,54194.60,42937.00,39228.80
1573,80054.00,46585.70,54325.10,43027.40,39398.80
1574,80327.50,46565.30,54658.00,43018.10,39213.80
1575,80333.40,46768.30,54705.00,43154.00,39243.30
1576,80326.30,46684.40,54616.50,43241.70,39446.70
1577,80382.60,46717.20,54806.60,43109.20,39379.90
1578,80537.60,46845.00,53802.00,43053.50,39584.80
1579,80494.00,46676.80,54822.80,43287.40,39282.30
1580,80675.80,47061.50,54884.40,43210.70,39497.20
1581,80589.00,46987.30,54368.70,43399.00,39463.40
1582,80787.20,46883.90,54846.60,43421.40,39513.30
1583,80789.10,46955.00,54927.00,43421.20,39511.30
1584,80748.50,47015.90,54698.40,43322.90,39617.20
1585,80682.40,47006.50,54935.80,43516.60,39726.10
1586,80936.90,47020.00,55251.80,43319.30,39697.70
1587,80879.50,47115.30,55156.60,43584.60,39646.20
1588,81076.70,47319.80,55188.00,43413.00,39666.30
1589,81136.40,47158.70,54789.30,43502.70,39697.30
1590,81133.40,47112.00,55118.80,43563.80,39766.40
1591,81194.00,47279.30,55890.00,43650.70,39729.70
1592,81321.00,47137.20,55456.90,43599.70,39802.30
1593,81232.40,47246.10,55139.60,43722.70,39811.50
1594,81271.20,47390.20,55064.60,43646.20,39766.50
1595,81259.80,47199.10,55655.30,43677.20,39916.80
1596,81538.90,47517.80,55550.80,43671.80,39705.10
1597,81603.70,47472.80,55786.10,43593.60,39852.40
1598,81621.10,47324.90,55739.40,43697.60,39957.60
1599,81734.00,47490.70,55079.00,43805.10,39795.00
1600,81677.60,47489.90,55386.10,43841.40,39910.60
1601,81675.10,47659.00,55699.50,43855.50,40063.30
1602,81750.90,47612.80,55504.80,43888.30,40155.10
1603,81818.20,47630.10,55449.40,43801.80,40085.00
1604,81888.90,47649.60,55882.80,44157.30,40148.10
1605,82038.40,47745.90,55383.50,43939.40,40083.60
1606,82081.80,47660.30,55552.60,44080.30,40083.60
1607,82145.20,47618.40,55705.20,43959.50,40060.70
1608,82303.30,47881.00,56209.40,44061.20,40162.70
1609,82284.00,47650.90,55574.10,44079.00,40232.00
1610,82231.50,47827.30,56446.20,44232.20,40293.50
1611,82331.50,47809.10,55051.20,44067.20,40269.40
1612,82357.30,47813.40,55174.50,44229.00,40329.90
1613,82352.20,47861.40,55451.60,44179.90,40232.30
1614,82522.50,48037.60,56380.20,44315.50,40295.10
1615,82666.50,48079.50,55733.50,44153.50,40455.30
1616,82589.50,48021.80,56191.60,44307.90,40453.20
1617,82747.20,48010.40,56026.80,44463.00,40433.80
1618,82859.00,47984.90,56705.70,44221.30,40533.20
1619,82744.40,48313.10,56725.00,44362.00,40487.60
1620,82966.10,48426.60,56221.40,44523.50,40507.20
1621,82882.20,48069.50,55917.10,44626.80,40622.80
1622,82878.20,48225.90,56928.50,44516.80,40550.20
1623,83052.00,48155.80,56788.30,44487.30,40519.90
1624,83166.20,48449.50,56646.70,44572.10,40673.50
1625,83169.40,48130.10,57061.70,44634.80,40505.50
1626,83174.50,48420.60,55980.60,44529.10,40625.30
1627,83233.10,48399.10,56441.20,44454.50,40703.30
1628,83273.80,48409.00,57282.40,44745.00,40886.80
1629,83326.10,48293.20,56761.10,44661.30,40732.90
1630,83566.40,48539.50,57107.90,44687.80,40874.10
1631,83377.50,48486.50,56628.00,44613.10,40712.70
1632,83503.90,48501.90,56691.90,44720.90,40736.60
1633,83757.30,48478.30,57242.00,44643.20,40777.20
1634,83746.30,48696.00,57426.50,44878.40,40889.40
1635,83738.10,48613.40,56612.70,44809.80,40926.70
1636,83561.50,48822.10,57351.70,44824.50,40982.10
1637,83830.10,48731.70,57624.30,44967.70,40901.10
1638,83915.90,48873.90,56945.40,44822.20,40904.90
1639,84052.50,48919.20,57441.20,44970.50,41154.70
1640,84038.90,48820.40,57267.10,44910.40,41016.60
1641,84063.40,48870.70,56608.50,44893.90,40996.10
1642,84225.30,48986.70,57140.80,44936.50,41176.50
1643,84129.80,48830.60,57356.50,44961.90,41268.20
1644,84165.90,48898.30,57323.10,45077.50,41216.60
1645,84254.20,48847.20,57398.50,45021.60,41231.00
1646,84401.50,48942.70,57406.10,45146.50,41297.00
1647,84300.00,49023.70,57742.30,45033.10,41185.00
1648,84630.20,49149.60,57592.20,45320.90,41141.60
1649,84635.40,49247.10,57538.70,45195.90,41207.70
1650,84549.70,49326.50,58014.80,45237.40,41383.80
1651,84773.00,49052.40,57783.50,45318.60,41385.00
1652,84680.00,49138.30,57922.10,45500.50,41374.10
1653,84853.40,49293.60,57734.80,45492.30,41291.40
1654,84867.40,49360.20,57911.00,45544.60,41359.30
1655,84672.70,49270.40,58204.70,45449.90,41510.30
1656,85123.70,49144.90,58416.80,45619.30,41476.00
1657,84871.00,49405.40,57576.80,45733.40,41513.90
1658,85063.40,49462.90,58310.00,45433.40,41513.10
1659,85000.20,49280.50,57899.70,45449.30,41593.20
1660,85485.40,49667.50,58088.00,45484.20,41599.70
1661,85186.90,49291.60,57758.60,45550.50,41545.40
1662,85291.20,49575.80,57963.90,45680.00,41613.20
1663,85362.20,49666.10,58097.50,45652.80,41564.50
1664,85369.30,49617.70,58300.10,45756.60,41704.30
1665,85539.80,49548.70,58320.70,46005.20,41839.70
1666,85573.60,49614.00,58056.80,45817.70,41742.10
1667,85544.80,49493.00,58139.60,45701.70,41596.80
1668,85761.20,49784.60,58537.80,45731.30,41729.40
1669,85567.70,49859.50,58566.70,45788.50,41822.30
1670,85669.20,49664.60,58756.90,45945.60,41777.80
1671,85899.90,49921.20,57910.30,45884.40,42045.00
1672,85873.20,49624.90,58889.40,45817.70,41831.90
1673,85973.70,49963.10,58113.60,45911.40,41943.40
1674,86037.10,49875.90,58461.40,45926.50,41980.70
1675,86009.10,49856.10,58045.30,46020.70,41867.10
1676,86075.90,49932.90,58634.90,45980.90,42076.40
1677,86259.40,50073.10,58133.80,45998.20,41845.70
1678,86224.90,50049.40,58474.80,46033.00,42054.90
1679,86187.20,49927.30,58619.90,46128.10,42087.10
1680,86501.50,50197.20,58911.20,46148.60,42059.70
1681,86311.70,50014.80,58263.80,46127.50,42056.50
1682,86569.80,50025.20,59050.90,46187.80,42157.10
1683,86432.00,50130.60,58705.60,46337.60,42186.10
1684,86631.40,50150.80,58524.40,46337.60,42255.90
1685,86565.10,50339.40,59057.80,46398.50,42315.90
1686,86745.60,50312.90,59310.50,46276.60,42212.20
1687,86689.00,50319.90,59174.60,46312.30,42247.30
1688,86846.80,50516.80,58537.30,46568.50,42313.60
1689,87018.70,50655.00,58567.10,46312.60,42368.80
1690,86924.60,50273.90,58732.90,46431.20,42368.00
1691,86881.50,50380.10,58937.40,46473.80,42332.10
1692,87006.50,50413.80,59198.50,46631.30,42503.30
1693,87089.90,50377.50,59105.90,46741.90,42421.80
1694,87213.80,50560.40,59277.90,46607.10,42470.60
1695,87346.20,50383.30,59173.40,46572.10,42416.20
1696,87174.30,50617.80,59442.80,46553.90,42608.10
1697,87237.80,50735.60,59418.90,46579.30,42607.20
1698,87457.00,50877.60,59873.10,46791.00,42667.00
1699,87447.00,50695.40,58859.50,46638.70,42667.70
1700,87595.80,50859.70,59325.00,46826.80,42636.80
1701,87554.10,50835.40,59478.40,46663.70,42717.70
1702,87522.70,50922.50,59757.20,46837.60,42880.40
1703,87845.30,50970.20,59427.30,46607.60,42809.40
1704,87828.60,50853.70,58995.20,46915.10,42781.90
1705,87761.70,50803.10,60129.00,46877.40,42910.40
1706,87935.50,50854.50,59974.90,46897.10,42852.30
1707,87814.80,51005.40,60362.10,46996.80,42646.50
1708,88038.50,51089.90,59450.00,46946.20,42932.50
1709,88144.70,50967.50,60079.60,47157.90,42778.50
1710,88091.10,51284.90,59740.10,47065.70,42944.20
1711,88183.20,50980.20,60089.30,47002.40,42944.50
1712,88147.70,51489.80,59624.40,47043.30,42974.20
1713,88134.90,51249.50,59684.60,47091.20,42958.10
1714,88292.20,51372.40,59991.70,47092.40,43022.10
1715,88310.90,51025.90,60098.40,47042.70,43038.50
1716,88387.00,51237.60,60484.20,47125.70,43189.60
1717,88373.80,51268.80,60025.30,47279.70,43150.60
1718,88494.10,51182.30,60460.10,47426.40,43280.80
1719,88567.00,51479.80,60727.60,47435.70,43095.50
1720,88655.80,51305.10,60414.90,47193.20,43173.20
1721,88822.60,51431.30,60450.10,47470.00,43011.70
1722,88674.70,51438.20,60680.30,47392.10,43191.60
1723,88823.90,51502.10,60230.90,47256.90,43321.00
1724,88859.70,51429.60,60603.00,47476.70,43214.40
1725,88906.70,51430.10,60129.80,47444.40,43398.80
1726,88901.00,51606.00,60607.50,47508.80,43271.50
1727,88932.10,51613.60,60279.30,47478.50,43299.70
1728,89081.30,51557.30,60045.10,47668.30,43454.30
1729,89262.60,51768.70,61062.80,47655.20,43427.30
1730,89180.90,51889.30,60329.50,47599.80,43596.50
1731,89166.60,51744.40,60470.90,47724.30,43495.60
1732,89293.90,51853.50,61111.50,47712.00,43589.80
1733,89445.20,51808.60,60912.30,47778.30,43527.60
1734,89550.80,51822.40,60702.70,47715.60,43696.90
1735,89614.50,51757.10,60778.70,47764.80,43512.10
1736,89549.10,51883.80,61293.40,47766.10,43624.40
1737,89652.60,51828.00,61193.80,47958.80,43626.30
1738,89684.50,51945.20,61466.80,47879.20,43664.20
1739,89730.50,51967.40,60482.60,47964.50,43630.50
1740,89984.70,52020.50,61352.60,47982.40,43919.10
1741,89778.70,51928.30,61651.10,48066.30,43805.40
1742,90123.20,52043.40,61427.40,47854.60,43765.00
1743,89992.00,52246.10,60989.50,47974.10,43801.80
1744,90077.00,52233.10,61668.30,47961.30,43886.20
1745,90090.10,52153.40,60934.60,48064.90,43736.90
1746,90312.50,52314.10,61164.40,48156.90,43954.40
1747,90113.30,52191.60,61110.70,47914.50,43870.70
1748,90105.90,52157.60,61284.10,48046.40,43973.00
1749,90389.40,52305.40,61626.60,48132.20,43907.60
1750,90355.10,52412.10,61703.90,48043.60,44139.90
1751,90293.20,52371.70,61331.20,48319.30,44072.90
1752,90672.20,52376.80,61597.50,48242.70,44007.10
1753,90540.10,52419.40,60886.60,48098.00,44006.10
1754,90591.30,52521.20,62360.10,48345.60,44225.80
1755,90607.10,52618.00,61870.00,48226.60,44225.20
1756,90741.90,52315.90,61783.20,48402.70,44150.50
1757,90837.70,52481.00,61146.60,48334.40,44152.50
1758,90864.50,52640.10,61539.10,48570.60,44328.20
1759,90885.60,52599.90,61704.50,48338.50,44244.90
1760,90973.00,52737.20,61482.70,48377.70,44247.80
1761,91194.20,52758.50,61805.40,48448.00,44191.50
1762,91053.10,52631.40,61596.30,48732.10,44359.70
1763,91122.20,52793.70,62194.90,48461.70,44153.60
1764,91238.90,52900.00,61763.10,48653.90,44494.50
1765,91243.50,53015.10,61682.10,48648.70,44360.10
1766,91364.20,53107.10,61980.10,48801.50,44409.20
1767,91348.90,52821.50,62311.00,48745.90,44533.20
1768,91645.90,52998.70,62996.70,48781.60,44538.60
1769,91391.20,52783.70,62521.10,48803.90,44451.80
1770,91745.00,53229.20,62756.60,48477.70,44697.70
1771,91637.20,53045.70,62282.80,48839.30,44447.10
1772,91706.30,53150.40,62767.80,48715.80,44640.20
1773,91909.80,53121.70,62020.40,49065.90,44704.50
1774,91904.60,53134.00,62112.70,48970.60,44694.00
1775,91815.50,53164.20,61972.40,48880.30,44673.70
1776,92303.90,53109.20,62953.90,48924.60,44724.10
1777,91992.30,53145.20,63183.10,48812.90,44744.60
1778,91983.70,53372.40,61791.10,49023.70,44762.90
1779,92071.60,53183.70,62186.40,49105.50,44850.30
1780,92105.10,53384.20,63347.10,49084.60,44883.30
1781,92159.50,53337.40,63125.10,49319.60,44822.60
1782,92186.70,53362.70,62900.80,49240.50,44820.40
1783,92144.10,53323.10,62643.30,49191.50,44897.90
1784,92374.80,53531.00,63087.10,49177.90,44963.50
1785,92408.10,53400.90,62880.60,49103.70,44962.30
1786,92539.30,53562.00,62827.80,49206.90,44871.60
1787,92525.10,53580.10,63322.70,49120.20,44998.70
1788,92570.40,53485.20,63046.80,49247.70,44910.00
1789,92767.70,53624.10,62820.00,49398.00,45269.90
1790,92853.50,53693.40,62964.20,49535.80,45096.10
1791,92703.80,53601.70,63744.80,49598.80,45138.40
1792,93066.10,54008.30,63399.50,49648.70,45204.50
1793,92923.40,53873.70,63326.50,49486.50,45074.50
1794,92841.30,53874.30,63417.70,49511.70,45276.00
1795,93035.40,53995.80,63752.60,49483.10,45200.70
1796,93251.80,53919.40,63395.00,49526.50,45352.20
1797,93191.40,53877.20,63205.00,49621.20,45174.40
1798,93156.60,53916.80,63800.60,49614.20,45363.40
1799,93094.50,53917.10,63990.30,49717.60,45344.90
1800,93306.70,53982.00,63499.30,49501.20,45379.30
1801,93416.20,54011.60,63249.10,49692.50,45246.70
1802,93411.60,54093.30,63189.10,50005.80,45383.00
1803,93468.50,54028.50,63281.60,49657.50,45392.30
