Tamanho,AVL_Media,RB_Media,B1_Media,B5_Media,B10_Media
383,0.00,10769.20,0.00,0.00,0.00
384,0.00,10799.80,0.00,0.00,0.00
385,0.00,10861.00,0.00,0.00,0.00
386,0.00,10819.50,0.00,0.00,0.00
387,0.00,10919.90,0.00,0.00,0.00
388,0.00,10946.60,0.00,0.00,0.00
389,0.00,10944.10,0.00,0.00,0.00
390,0.00,11022.20,0.00,0.00,0.00
391,0.00,11088.00,0.00,0.00,0.00
392,0.00,10924.50,0.00,0.00,0.00
393,0.00,11121.90,0.00,0.00,0.00
394,0.00,11188.40,0.00,0.00,0.00
395,0.00,11215.30,0.00,0.00,0.00
396,0.00,11106.40,0.00,0.00,0.00
397,0.00,11225.50,0.00,0.00,0.00
398,0.00,11211.00,0.00,0.00,0.00
399,0.00,11323.40,0.00,0.00,0.00
400,0.00,11317.40,0.00,0.00,0.00
401,0.00,11325.10,0.00,0.00,0.00
402,0.00,11393.80,0.00,0.00,0.00
403,0.00,11373.90,0.00,0.00,0.00
404,0.00,11575.50,0.00,0.00,0.00
405,0.00,11568.90,0.00,0.00,0.00
406,0.00,11568.40,0.00,0.00,0.00
407,0.00,11484.80,0.00,0.00,0.00
408,0.00,11632.00,0.00,0.00,0.00
409,0.00,11638.60,0.00,0.00,0.00
410,0.00,11695.10,0.00,0.00,0.00
411,0.00,11675.40,0.00,0.00,0.00
412,0.00,11692.00,0.00,0.00,0.00
413,0.00,11760.40,0.00,0.00,0.00
414,0.00,11791.30,0.00,0.00,0.00
415,0.00,11750.10,0.00,0.00,0.00
416,0.00,11854.90,0.00,0.00,0.00
417,0.00,11833.90,0.00,0.00,0.00
418,0.00,11950.00,0.00,0.00,0.00
419,0.00,11904.20,0.00,0.00,0.00
420,0.00,11984.90,0.00,0.00,0.00
421,0.00,12078.50,0.00,0.00,0.00
422,0.00,12068.80,0.00,0.00,0.00
423,0.00,12100.00,0.00,0.00,0.00
424,0.00,12083.10,0.00,0.00,0.00
425,0.00,12090.40,0.00,0.00,0.00
426,0.00,12155.80,0.00,0.00,0.00
427,0.00,12161.30,0.00,0.00,0.00
428,0.00,12195.10,0.00,0.00,0.00
429,0.00,12300.30,0.00,0.00,0.00
430,0.00,12314.70,0.00,0.00,0.00
431,0.00,12369.50,0.00,0.00,0.00
432,0.00,12398.70,0.00,0.00,0.00
433,0.00,12387.90,0.00,0.00,0.00
434,0.00,12406.90,0.00,0.00,0.00
435,0.00,12400.80,0.00,0.00,0.00
436,0.00,12501.80,0.00,0.00,0.00
437,0.00,12600.60,0.00,0.00,0.00
438,0.00,12646.70,0.00,0.00,0.00
439,0.00,12636.10,0.00,0.00,0.00
440,0.00,12638.00,0.00,0.00,0.00
441,0.00,12658.00,0.00,0.00,0.00
442,0.00,12688.20,0.00,0.00,0.00
443,0.00,12717.20,0.00,0.00,0.00
444,0.00,12764.10,0.00,0.00,0.00
445,0.00,12801.10,0.00,0.00,0.00
446,0.00,12785.30,0.00,0.00,0.00
447,0.00,12851.60,0.00,0.00,0.00
448,0.00,12874.80,0.00,0.00,0.00
449,0.00,12916.00,0.00,0.00,0.00
450,0.00,12951.20,0.00,0.00,0.00
451,0.00,13047.20,0.00,0.00,0.00
452,0.00,13023.20,0.00,0.00,0.00
453,0.00,12985.30,0.00,0.00,0.00
454,0.00,13060.70,0.00,0.00,0.00
455,0.00,13097.80,0.00,0.00,0.00
456,0.00,13158.70,0.00,0.00,0.00
457,0.00,13203.90,0.00,0.00,0.00
458,0.00,13235.90,0.00,0.00,0.00
459,0.00,13205.00,0.00,0.00,0.00
460,0.00,13221.40,0.00,0.00,0.00
461,0.00,13386.40,0.00,0.00,0.00
462,0.00,13323.20,0.00,0.00,0.00
463,0.00,13356.80,0.00,0.00,0.00
464,0.00,13370.50,0.00,0.00,0.00
465,0.00,13456.70,0.00,0.00,0.00
466,0.00,13508.40,0.00,0.00,0.00
467,0.00,13482.10,0.00,0.00,0.00
468,0.00,13491.30,0.00,0.00,0.00
469,0.00,13573.70,0.00,0.00,0.00
470,0.00,13572.90,0.00,0.00,0.00
471,0.00,13639.50,0.00,0.00,0.00
472,0.00,13716.30,0.00,0.00,0.00
473,0.00,13729.30,0.00,0.00,0.00
474,0.00,13685.90,0.00,0.00,0.00
475,0.00,13732.10,0.00,0.00,0.00
476,0.00,13798.20,0.00,0.00,0.00
477,0.00,13814.40,0.00,0.00,0.00
478,0.00,13889.80,0.00,0.00,0.00
479,0.00,13774.50,0.00,0.00,0.00
480,0.00,13895.40,0.00,0.00,0.00
481,0.00,13908.80,0.00,0.00,0.00
482,0.00,13961.70,0.00,0.00,0.00
483,0.00,14036.10,0.00,0.00,0.00
484,0.00,14060.60,0.00,0.00,0.00
485,0.00,14088.10,0.00,0.00,0.00
486,0.00,14162.10,0.00,0.00,0.00
487,0.00,14158.90,0.00,0.00,0.00
488,0.00,14151.40,0.00,0.00,0.00
489,0.00,14277.70,0.00,0.00,0.00
490,0.00,14365.40,0.00,0.00,0.00
491,0.00,14352.20,0.00,0.00,0.00
492,0.00,14317.10,0.00,0.00,0.00
493,0.00,14426.70,0.00,0.00,0.00
494,0.00,14367.60,0.00,0.00,0.00
495,0.00,14408.70,0.00,0.00,0.00
496,0.00,14419.00,0.00,0.00,0.00
497,0.00,14484.20,0.00,0.00,0.00
498,0.00,14506.50,0.00,0.00,0.00
499,0.00,14517.60,0.00,0.00,0.00
500,0.00,14505.30,0.00,0.00,0.00
501,0.00,14685.40,0.00,0.00,0.00
502,0.00,14646.90,0.00,0.00,0.00
503,0.00,14649.20,0.00,0.00,0.00
504,0.00,14678.80,0.00,0.00,0.00
505,0.00,14817.40,0.00,0.00,0.00
506,0.00,14774.80,0.00,0.00,0.00
507,0.00,14832.80,0.00,0.00,0.00
508,0.00,14817.80,0.00,0.00,0.00
509,0.00,14915.00,0.00,0.00,0.00
510,0.00,14966.50,0.00,0.00,0.00
511,0.00,14942.30,0.00,0.00,0.00
512,0.00,14949.90,0.00,0.00,0.00
513,0.00,15024.60,0.00,0.00,0.00
514,0.00,15040.20,0.00,0.00,0.00
515,0.00,15189.20,0.00,0.00,0.00
516,0.00,15133.70,0.00,0.00,0.00
517,0.00,15138.40,0.00,0.00,0.00
518,0.00,15176.20,0.00,0.00,0.00
519,0.00,15249.80,0.00,0.00,0.00
520,0.00,15259.90,0.00,0.00,0.00
521,0.00,15271.50,0.00,0.00,0.00
522,0.00,15307.00,0.00,0.00,0.00
523,0.00,15336.00,0.00,0.00,0.00
524,0.00,15273.30,0.00,0.00,0.00
525,0.00,15465.00,0.00,0.00,0.00
526,0.00,15444.10,0.00,0.00,0.00
527,0.00,15422.30,0.00,0.00,0.00
528,0.00,15526.00,0.00,0.00,0.00
529,0.00,15546.80,0.00,0.00,0.00
530,0.00,15658.60,0.00,0.00,0.00
531,0.00,15595.60,0.00,0.00,0.00
532,0.00,15683.40,0.00,0.00,0.00
533,0.00,15679.50,0.00,0.00,0.00
534,0.00,15643.10,0.00,0.00,0.00
535,0.00,15769.50,0.00,0.00,0.00
536,0.00,15761.20,0.00,0.00,0.00
537,0.00,15796.60,0.00,0.00,0.00
538,0.00,15778.40,0.00,0.00,0.00
539,0.00,15845.00,0.00,0.00,0.00
540,0.00,15939.50,0.00,0.00,0.00
541,0.00,15947.60,0.00,0.00,0.00
542,0.00,16031.80,0.00,0.00,0.00
543,0.00,15971.80,0.00,0.00,0.00
544,0.00,16030.50,0.00,0.00,0.00
545,0.00,16053.20,0.00,0.00,0.00
546,0.00,16201.00,0.00,0.00,0.00
547,0.00,16163.80,0.00,0.00,0.00
548,0.00,16171.10,0.00,0.00,0.00
549,0.00,16101.80,0.00,0.00,0.00
550,0.00,16159.40,0.00,0.00,0.00
