Tamanho,AVL_Media,RB_Media,B1_Media,B5_Media,B10_Media
354,287653.90,0.00,0.00,0.00,0.00
355,288831.70,0.00,0.00,0.00,0.00
356,291649.00,0.00,0.00,0.00,0.00
357,292283.20,0.00,0.00,0.00,0.00
358,297199.70,0.00,0.00,0.00,0.00
359,294013.10,0.00,0.00,0.00,0.00
360,295996.30,0.00,0.00,0.00,0.00
361,299465.80,0.00,0.00,0.00,0.00
362,297519.20,0.00,0.00,0.00,0.00
363,301967.50,0.00,0.00,0.00,0.00
364,305384.90,0.00,0.00,0.00,0.00
365,305717.40,0.00,0.00,0.00,0.00
366,308164.50,0.00,0.00,0.00,0.00
367,307614.40,0.00,0.00,0.00,0.00
368,310431.20,0.00,0.00,0.00,0.00
369,312006.10,0.00,0.00,0.00,0.00
370,313921.80,0.00,0.00,0.00,0.00
371,316377.60,0.00,0.00,0.00,0.00
372,318672.50,0.00,0.00,0.00,0.00
373,318306.60,0.00,0.00,0.00,0.00
374,320471.80,0.00,0.00,0.00,0.00
375,323416.60,0.00,0.00,0.00,0.00
376,322084.70,0.00,0.00,0.00,0.00
377,323007.00,0.00,0.00,0.00,0.00
378,327934.30,0.00,0.00,0.00,0.00
379,328747.30,0.00,0.00,0.00,0.00
380,330155.70,0.00,0.00,0.00,0.00
381,331150.40,0.00,0.00,0.00,0.00
382,333749.30,0.00,0.00,0.00,0.00
383,332932.40,0.00,0.00,0.00,0.00
384,336039.90,0.00,0.00,0.00,0.00
385,338605.70,0.00,0.00,0.00,0.00
386,345737.80,0.00,0.00,0.00,0.00
387,341179.10,0.00,0.00,0.00,0.00
388,344818.80,0.00,0.00,0.00,0.00
389,345137.90,0.00,0.00,0.00,0.00
390,347118.00,0.00,0.00,0.00,0.00
391,352659.30,0.00,0.00,0.00,0.00
392,350005.90,0.00,0.00,0.00,0.00
393,353674.50,0.00,0.00,0.00,0.00
394,355388.30,0.00,0.00,0.00,0.00
395,355831.00,0.00,0.00,0.00,0.00
396,359268.70,0.00,0.00,0.00,0.00
397,363167.40,0.00,0.00,0.00,0.00
398,362846.50,0.00,0.00,0.00,0.00
399,364456.40,0.00,0.00,0.00,0.00
400,371697.30,0.00,0.00,0.00,0.00
401,366609.70,0.00,0.00,0.00,0.00
402,370488.40,0.00,0.00,0.00,0.00
403,371052.60,0.00,0.00,0.00,0.00
404,375267.40,0.00,0.00,0.00,0.00
405,374793.30,0.00,0.00,0.00,0.00
406,377021.30,0.00,0.00,0.00,0.00
407,378076.20,0.00,0.00,0.00,0.00
408,378856.60,0.00,0.00,0.00,0.00
409,381340.90,0.00,0.00,0.00,0.00
410,384078.20,0.00,0.00,0.00,0.00
411,385409.30,0.00,0.00,0.00,0.00
412,388615.70,0.00,0.00,0.00,0.00
413,391518.10,0.00,0.00,0.00,0.00
414,396027.40,0.00,0.00,0.00,0.00
415,395997.40,0.00,0.00,0.00,0.00
416,398125.60,0.00,0.00,0.00,0.00
417,396798.00,0.00,0.00,0.00,0.00
418,400863.60,0.00,0.00,0.00,0.00
419,397976.00,0.00,0.00,0.00,0.00
420,402248.20,0.00,0.00,0.00,0.00
421,407011.20,0.00,0.00,0.00,0.00
422,404355.50,0.00,0.00,0.00,0.00
423,410872.50,0.00,0.00,0.00,0.00
424,412017.00,0.00,0.00,0.00,0.00
425,411657.40,0.00,0.00,0.00,0.00
426,413860.40,0.00,0.00,0.00,0.00
