Tamanho,AVL_Media,RB_Media,B1_Media,B5_Media,B10_Media
548,934764.40,0.00,0.00,0.00,0.00
549,948258.20,0.00,0.00,0.00,0.00
550,941277.80,0.00,0.00,0.00,0.00
551,953697.50,0.00,0.00,0.00,0.00
552,948239.60,0.00,0.00,0.00,0.00
553,948740.10,0.00,0.00,0.00,0.00
554,960584.00,0.00,0.00,0.00,0.00
555,966527.00,0.00,0.00,0.00,0.00
556,962147.10,0.00,0.00,0.00,0.00
557,972943.10,0.00,0.00,0.00,0.00
558,976999.30,0.00,0.00,0.00,0.00
559,970556.80,0.00,0.00,0.00,0.00
560,985253.10,0.00,0.00,0.00,0.00
561,972406.20,0.00,0.00,0.00,0.00
562,983458.90,0.00,0.00,0.00,0.00
563,985122.40,0.00,0.00,0.00,0.00
564,996995.80,0.00,0.00,0.00,0.00
565,1002782.70,0.00,0.00,0.00,0.00
566,995074.70,0.00,0.00,0.00,0.00
567,998197.20,0.00,0.00,0.00,0.00
568,1001689.20,0.00,0.00,0.00,0.00
569,1016328.20,0.00,0.00,0.00,0.00
570,1016378.80,0.00,0.00,0.00,0.00
571,1021984.30,0.00,0.00,0.00,0.00
572,1020089.20,0.00,0.00,0.00,0.00
573,1025055.80,0.00,0.00,0.00,0.00
574,1029652.80,0.00,0.00,0.00,0.00
575,1024575.30,0.00,0.00,0.00,0.00
576,1032618.90,0.00,0.00,0.00,0.00
577,1033567.70,0.00,0.00,0.00,0.00
578,1039370.00,0.00,0.00,0.00,0.00
579,1044505.20,0.00,0.00,0.00,0.00
580,1048108.50,0.00,0.00,0.00,0.00
581,1045252.70,0.00,0.00,0.00,0.00
582,1058882.90,0.00,0.00,0.00,0.00
583,1068254.60,0.00,0.00,0.00,0.00
584,1069266.60,0.00,0.00,0.00,0.00
585,1056524.80,0.00,0.00,0.00,0.00
586,1070706.60,0.00,0.00,0.00,0.00
587,1069655.90,0.00,0.00,0.00,0.00
588,1087095.00,0.00,0.00,0.00,0.00
589,1094982.20,0.00,0.00,0.00,0.00
590,1085396.60,0.00,0.00,0.00,0.00
591,1093861.00,0.00,0.00,0.00,0.00
592,1094842.70,0.00,0.00,0.00,0.00
593,1099238.10,0.00,0.00,0.00,0.00
594,1093037.10,0.00,0.00,0.00,0.00
595,1101236.20,0.00,0.00,0.00,0.00
596,1104180.80,0.00,0.00,0.00,0.00
597,1103222.90,0.00,0.00,0.00,0.00
598,1111669.10,0.00,0.00,0.00,0.00
599,1111035.00,0.00,0.00,0.00,0.00
